codigo,nombre,modelo_aplicable,categoria,precio_publico,precio_distribuidor,stock_minimo,stock_maximo
VMPS5-048,Calabera,VMPS5,REFACCION,110,77,2,10
VMPS5-049,Tapa de Piso,VMPS5,REFACCION,165,116,2,10
VMPS5-050,Sillon Trasero,VMPS5,REFACCION,225,158,2,10
VMPS5-051,Respaldo Trasero,VMPS5,REFACCION,100,70,2,10
VMPS5-052,Salpicadera (Delantero),VMPS5,REFACCION,120,84,2,10
VMPS5-053,Salpicadera (Trasero),VMPS5,REFACCION,120,84,2,10
VMPS5-054,Cubierta de Pantalla,VMPS5,REFACCION,44,31,2,10
VMPS5-055,Tapa Central,VMPS5,REFACCION,60,42,2,10
VMPS5-056,Caja de ECU,VMPS5,REFACCION,99,69,2,10
VMPS5-057,Soporte de la Caja de Bateria,VMPS5,REFACCION,78,55,2,10
VMPS5-060,Reposapies Trasero (Derecho),VMPS5,REFACCION,50,35,2,10
VMPS5-063,Sujetador de Canasta Inferior,VMPS5,REFACCION,18,13,2,10
VMPS5-064,Sujetador de Canasta,VMPS5,REFACCION,8,5,2,10
VMPS5-065,Conector para Placa,VMPS5,REFACCION,99,69,2,10
VMPS5-066,Fondo de la Caja de la Batería,VMPS5,REFACCION,120,84,2,10
VMPS5-068,Fierros de Salpicadera,VMPS5,REFACCION,34,24,2,10
VMPS5-069,Fierros de Salpicadera,VMPS5,REFACCION,34,24,2,10
VMPS5-070,Soporte de Canasta,VMPS5,REFACCION,30,21,2,10
VMPS5-073,Tapones,VMPS5,REFACCION,4,3,2,10
ZEUS-001,Motor,ZEUS,REFACCION,3180,2226,2,10
ZEUS-002,Tapa Extremo Motor,ZEUS,REFACCION,400,280,2,10
ZEUS-003,Circlip del Motor,ZEUS,REFACCION,20,14,2,10
ZEUS-004,Rin Delantero,ZEUS,REFACCION,1125,788,2,10
ZEUS-005,Llantas,ZEUS,REFACCION,765,536,2,10
ZEUS-006,Estrella del Motor,ZEUS,REFACCION,200,140,2,10
ZEUS-007,Freno de Disco (Delantero),ZEUS,REFACCION,816,571,2,10
ZEUS-008,Freno de Disco (Trasero),ZEUS,REFACCION,864,605,2,10
ZEUS-009,Disco,ZEUS,REFACCION,300,210,2,10
ZEUS-012,Valvula de Aire,ZEUS,REFACCION,50,35,2,10
ZEUS-013,Eje Frontal,ZEUS,REFACCION,154,108,2,10
ZEUS-014,Reflector Delantero,ZEUS,REFACCION,18,13,2,10
ZEUS-015,Reflector Salpicadera,ZEUS,REFACCION,12,8,2,10
ZEUS-017,Alarma,ZEUS,REFACCION,210,147,2,10
ZEUS-018,Switch de Encendido,ZEUS,REFACCION,233,163,2,10
ZEUS-020,Baleros de Pedales,ZEUS,REFACCION,80,56,2,10
ZEUS-021,Eje de Pedales,ZEUS,REFACCION,165,116,2,10
ZEUS-022,Brazos para Pedales,ZEUS,REFACCION,112,78,2,10
ZEUS-023,Cadena,ZEUS,REFACCION,144,101,2,10
ZEUS-024,Espejos Retrovisores,ZEUS,REFACCION,200,140,2,10
ZEUS-025,Parador Lateral,ZEUS,REFACCION,320,224,2,10
ZEUS-026,Pedales,ZEUS,REFACCION,99,69,2,10
ZEUS-027,Estrella de Eje de Pedales,ZEUS,REFACCION,72,50,2,10
ZEUS-028,Bocina,ZEUS,REFACCION,120,84,2,10
ZEUS-029,Manubrio,ZEUS,REFACCION,413,289,2,10
ZEUS-030,Acelerador,ZEUS,REFACCION,375,263,2,10
ZEUS-031,Tubo de Direccion,ZEUS,REFACCION,275,193,2,10
ZEUS-032,Mando Izquierdo,ZEUS,REFACCION,400,280,2,10
ZEUS-033,Cortacorriente Principal,ZEUS,REFACCION,88,62,2,10
ZEUS-034,Plastico para Eje Frontal,ZEUS,REFACCION,4,3,2,10
ZEUS-035,Pantalla,ZEUS,REFACCION,375,263,2,10
ZEUS-036,Cubierta de Cable,ZEUS,REFACCION,22,15,2,10
ZEUS-037,Cubierta de Respaldo,ZEUS,REFACCION,234,164,2,10
ZEUS-038,Estante de Respaldo,ZEUS,REFACCION,98,69,2,10
ZEUS-039,Caballete,ZEUS,REFACCION,320,224,2,10
ZEUS-041,Faro,ZEUS,REFACCION,540,378,2,10
ZEUS-042,Direcciponales Frontales,ZEUS,REFACCION,72,50,2,10
ZEUS-043,Direccionales Traseras,ZEUS,REFACCION,120,84,2,10
ZEUS-044,Amortiguador,ZEUS,REFACCION,465,326,2,10
ZEUS-045,Chasis,ZEUS,REFACCION,4200,2940,2,10
ZEUS-046,Tijera,ZEUS,REFACCION,1590,1113,2,10
ZEUS-047,Arnes,ZEUS,REFACCION,675,473,2,10
ZEUS-048,Arnes de Bateria,ZEUS,REFACCION,350,245,2,10
ZEUS-049,Asiento Principal,ZEUS,REFACCION,650,455,2,10
ZEUS-050,Calabera,ZEUS,REFACCION,240,168,2,10
ZEUS-051,Piso,ZEUS,REFACCION,210,147,2,10
ZEUS-052,Asiento Trasero,ZEUS,REFACCION,250,175,2,10
ZEUS-053,Respaldo Trasero,ZEUS,REFACCION,113,79,2,10
ZEUS-054,Salpicadera Delantera,ZEUS,REFACCION,360,252,2,10
ZEUS-055,Salpicadera Trasera,ZEUS,REFACCION,252,176,2,10
ZEUS-056,Parrilla Trasera,ZEUS,REFACCION,375,263,2,10
ZEUS-057,Seguro de Cajuela,ZEUS,REFACCION,60,42,2,10
ZEUS-058,Porta Placa,ZEUS,REFACCION,60,42,2,10
ZEUS-060,Slider (Izquierdo o Derecho),ZEUS,REFACCION,323,226,2,10
ZEUS-061,Cubierta Frontal de Faro,ZEUS,REFACCION,420,294,2,10
ZEUS-062,Cubierta Inferior de Pantalla,ZEUS,REFACCION,240,168,2,10
ZEUS-063,Cubierta Inferior de Faro,ZEUS,REFACCION,240,168,2,10
ZEUS-071,Almacenamiento (Derecho o,ZEUS,REFACCION,550,385,2,10
ZEUS-072,De Cubo Almacenamiento (Derecho,ZEUS,REFACCION,465,326,2,10
ZEUS-075,Gancho,ZEUS,REFACCION,48,34,2,10
ZEUS-076,Tapones de Slider,ZEUS,REFACCION,48,34,2,10
ZEUS-077,Tapa de Pantalla,ZEUS,REFACCION,36,25,2,10
ZEUS-081,Cubierta Interior Delantera,ZEUS,REFACCION,360,252,2,10
ZEUS-082,Tapa de Numero,ZEUS,REFACCION,36,25,2,10
ZEUS-083,Facia,ZEUS,REFACCION,180,126,2,10
ZEUS-084,Cubierta de Salpicadera,ZEUS,REFACCION,144,101,2,10
ZEUS-085,Tina de Baterias,ZEUS,REFACCION,540,378,2,10
ZEUS-086,Tapa de Asiento,ZEUS,REFACCION,18,13,2,10
ZEUS-087,Tapa de Calavera,ZEUS,REFACCION,108,76,2,10
ZEUS-088,Cubierta de Parrilla,ZEUS,REFACCION,180,126,2,10
ZEUS-089,Cubierta de Centro de Carga,ZEUS,REFACCION,216,151,2,10
ZEUS-090,Cubierta de Porta Placa,ZEUS,REFACCION,72,50,2,10
ZEUS-091,Cubierta Central,ZEUS,REFACCION,270,189,2,10
ZEUS-093,Tapones para Piso (4),ZEUS,REFACCION,36,25,2,10
ZEUS-095,Soporte de Asiento Trasero,ZEUS,REFACCION,300,210,2,10
ZEUS-098,Tapa de Manillar,ZEUS,REFACCION,99,69,2,10
ZEUS-099,Soporte de Pantalla,ZEUS,REFACCION,66,46,2,10
ZEUS-100,Goma para Caballete,ZEUS,REFACCION,10,7,2,10
ZEUS-101,Regulador de Voltaje,ZEUS,REFACCION,330,231,2,10
ZEUS-102,Tapa de Puerto USB,ZEUS,REFACCION,4,3,2,10
ZEUS-103,Flash,ZEUS,REFACCION,57,40,2,10
ZEUS-104,Luces RGB,ZEUS,REFACCION,300,210,2,10
ZEUS-105,Chicote para Cajuela,ZEUS,REFACCION,112,78,2,10
ZEUS-106,Adaptador de Freno,ZEUS,REFACCION,132,92,2,10
ZEUS-107,Resorte de Caballete,ZEUS,REFACCION,20,14,2,10
ZEUS-108,Separador de Bateria,ZEUS,REFACCION,30,21,2,10
ZEUS-109,Porta Placa,ZEUS,REFACCION,72,50,2,10
ZEUS-110,Tornillos de Manillar,ZEUS,REFACCION,22,15,2,10
